episodio,goal_id,resultado,pasos_total,reward_total,llego_estanteria,llego_descarga
92,goal_01,col_exit,808,-0.47,1,0
93,goal_01,col_retorno,1269,147.9,1,1
94,goal_01,col_exit,832,-1.43,1,0
95,goal_01,col_exit,760,-5.51,1,0
96,goal_01,col_exit,829,2.56,1,0
97,goal_01,col_exit,807,-0.57,1,0
98,goal_01,col_retorno,1270,149.09,1,1
99,goal_01,col_exit,903,2.66,1,0
100,goal_01,col_exit,722,-11.49,1,0
101,goal_02,col_exit,1031,28.89,1,0
102,goal_02,col_exit,1092,38.68,1,0
103,goal_02,col_exit,1101,35.72,1,0
104,goal_02,col_exit,1136,40.43,1,0
105,goal_02,col_exit,1130,40.26,1,0
106,goal_02,col_exit,1114,40.72,1,0
107,goal_02,col_exit,1120,37.59,1,0
108,goal_02,col_exit,1114,38.88,1,0
109,goal_02,col_exit,1154,36.42,1,0
110,goal_02,col_exit,1112,40.45,1,0
111,goal_02,col_exit,1119,38.68,1,0
112,goal_02,col_exit,1114,39.41,1,0
113,goal_02,col_exit,1149,36.2,1,0
114,goal_02,col_exit,1118,41.03,1,0
115,goal_02,col_exit,1116,40.26,1,0
116,goal_02,col_exit,1117,40.3,1,0
117,goal_02,col_exit,1142,35.82,1,0
118,goal_02,col_exit,1122,41.45,1,0
119,goal_02,col_exit,1112,38.51,1,0
120,goal_02,col_exit,1123,41.07,1,0
121,goal_02,col_exit,1116,31.87,1,0
122,goal_02,col_exit,1144,38.78,1,0
123,goal_02,col_exit,1119,39.91,1,0
124,goal_02,col_exit,1121,41.05,1,0
125,goal_02,col_exit,1115,34.63,1,0
126,goal_02,col_exit,1132,40.2,1,0
127,goal_02,col_exit,1135,40.09,1,0
128,goal_02,col_exit,1114,40.73,1,0
129,goal_02,col_exit,1120,37.59,1,0
130,goal_02,col_exit,1114,38.88,1,0
131,goal_02,col_exit,1154,36.43,1,0
132,goal_02,col_exit,1112,40.43,1,0
133,goal_02,col_exit,1119,38.65,1,0
134,goal_02,col_exit,1114,39.47,1,0
135,goal_02,col_exit,1149,36.23,1,0
136,goal_02,col_exit,1118,41.03,1,0
137,goal_02,col_exit,1116,40.26,1,0
138,goal_02,col_exit,1117,40.3,1,0
139,goal_02,col_exit,1142,35.82,1,0
140,goal_02,col_exit,1122,41.45,1,0
141,goal_02,col_exit,1112,38.51,1,0
142,goal_02,col_exit,1123,41.07,1,0
143,goal_02,col_exit,1116,31.78,1,0
144,goal_02,col_exit,1144,38.79,1,0
145,goal_02,col_exit,1119,39.92,1,0
146,goal_02,col_exit,1121,41.05,1,0
147,goal_02,col_exit,1115,34.63,1,0
148,goal_02,col_exit,1132,40.2,1,0
149,goal_02,col_exit,1135,40.09,1,0
150,goal_02,col_exit,1114,40.72,1,0
151,goal_02,col_exit,1120,37.59,1,0
152,goal_02,col_exit,1113,39.07,1,0
153,goal_02,col_exit,1155,37.06,1,0
154,goal_02,col_exit,1112,40.43,1,0
155,goal_02,col_exit,1119,38.63,1,0
156,goal_02,col_exit,1114,39.47,1,0
157,goal_02,col_exit,1149,36.22,1,0
158,goal_02,col_exit,1118,41.02,1,0
159,goal_02,col_exit,1116,40.26,1,0
160,goal_02,col_exit,1117,40.51,1,0
161,goal_02,col_exit,1142,35.8,1,0
162,goal_02,col_exit,1122,41.45,1,0
163,goal_02,col_exit,1112,38.51,1,0
164,goal_02,col_exit,1123,41.06,1,0
165,goal_02,col_exit,1116,31.87,1,0
166,goal_02,col_exit,1144,38.79,1,0
167,goal_02,col_exit,1119,39.91,1,0
168,goal_02,col_exit,1121,41.06,1,0
169,goal_02,col_exit,1115,34.63,1,0
170,goal_02,col_exit,1132,40.2,1,0
171,goal_02,col_exit,1135,40.09,1,0
172,goal_02,col_exit,1114,40.72,1,0
173,goal_02,col_exit,1120,37.59,1,0
174,goal_02,col_exit,1114,38.82,1,0
175,goal_02,col_exit,1154,36.42,1,0
176,goal_02,col_exit,1112,40.43,1,0
177,goal_02,col_exit,1119,38.65,1,0
178,goal_02,col_exit,1114,39.41,1,0
179,goal_02,col_exit,1149,36.22,1,0
180,goal_02,col_exit,1118,41.03,1,0
181,goal_02,col_exit,1116,40.35,1,0
182,goal_02,col_exit,1117,40.3,1,0
183,goal_02,col_exit,1142,35.82,1,0
184,goal_02,col_exit,1122,41.45,1,0
185,goal_02,col_exit,1112,38.51,1,0
186,goal_02,col_exit,1123,41.06,1,0
187,goal_02,col_exit,1116,31.87,1,0
188,goal_02,col_exit,1144,38.78,1,0
189,goal_02,col_exit,1119,39.92,1,0
190,goal_02,col_exit,1121,41.06,1,0
191,goal_02,col_exit,1115,34.63,1,0
192,goal_02,col_exit,1132,40.2,1,0
193,goal_02,col_exit,1135,40.09,1,0
194,goal_02,col_exit,1114,40.72,1,0
195,goal_02,col_exit,1120,37.59,1,0
196,goal_02,col_exit,1114,38.88,1,0
197,goal_02,col_exit,1154,36.43,1,0
198,goal_02,col_exit,1112,40.43,1,0
199,goal_02,col_exit,1119,38.66,1,0
200,goal_02,col_exit,1114,39.47,1,0
201,goal_03,col_exit,1215,53.99,1,0
202,goal_03,col_exit,1197,51.5,1,0
203,goal_03,col_exit,1148,46.51,1,0
204,goal_03,col_retorno,1736,208.65,1,1
205,goal_03,col_exit,1190,49.94,1,0
206,goal_03,col_exit,1200,53.92,1,0
207,goal_03,col_exit,1317,66.85,1,0
208,goal_03,col_exit,1215,54.38,1,0
209,goal_03,col_exit,1178,52.13,1,0
210,goal_03,col_exit,1152,45.88,1,0
211,goal_03,col_retorno,1722,210.66,1,1
212,goal_03,col_exit,1129,41.81,1,0
213,goal_03,col_exit,1302,66.98,1,0
214,goal_03,col_exit,1311,66.12,1,0
215,goal_03,col_exit,1211,53.29,1,0
216,goal_03,col_exit,1166,50.81,1,0
217,goal_03,col_exit,1161,47.54,1,0
218,goal_03,col_retorno,1718,210.23,1,1
219,goal_03,col_exit,1130,42.24,1,0
220,goal_03,col_exit,1270,63.63,1,0
221,goal_03,col_exit,1328,67.93,1,0
222,goal_03,col_exit,1207,52.96,1,0
223,goal_03,col_exit,1182,51.87,1,0
224,goal_03,col_exit,1158,47.04,1,0
225,goal_03,col_retorno,1724,210.97,1,1
226,goal_03,col_exit,1245,54.36,1,0
227,goal_03,col_exit,1335,62.9,1,0
228,goal_03,col_exit,1232,57.09,1,0
229,goal_03,col_exit,1183,50.42,1,0
230,goal_03,col_exit,1149,48.93,1,0
231,goal_03,col_exit,1144,45.77,1,0
232,goal_03,col_retorno,1712,207.71,1,1
233,goal_03,col_exit,1234,56.6,1,0
234,goal_03,col_exit,1347,66.67,1,0
235,goal_03,col_exit,1223,58.69,1,0
236,goal_03,col_exit,1181,49.37,1,0
237,goal_03,col_retorno,1738,212.41,1,1
238,goal_03,col_exit,1135,41.17,1,0
239,goal_03,col_exit,1274,64.59,1,0
240,goal_03,col_exit,1328,67.94,1,0
241,goal_03,col_exit,1207,52.96,1,0
242,goal_03,col_exit,1182,51.87,1,0
243,goal_03,col_exit,1158,47.03,1,0
244,goal_03,col_retorno,1724,210.97,1,1
245,goal_03,col_exit,1245,54.36,1,0
246,goal_03,col_exit,1335,62.9,1,0
247,goal_03,col_exit,1232,57.09,1,0
248,goal_03,col_exit,1183,50.42,1,0
249,goal_03,col_exit,1149,48.93,1,0
250,goal_03,col_exit,1144,45.77,1,0
251,goal_03,col_retorno,1712,207.71,1,1
252,goal_03,col_exit,1234,56.6,1,0
253,goal_03,col_exit,1347,66.67,1,0
254,goal_03,col_exit,1223,58.69,1,0
255,goal_03,col_exit,1181,49.37,1,0
256,goal_03,col_retorno,1738,212.41,1,1
257,goal_03,col_exit,1135,41.17,1,0
258,goal_03,col_exit,1274,64.59,1,0
259,goal_03,col_exit,1328,67.94,1,0
260,goal_03,col_exit,1207,52.96,1,0
261,goal_03,col_exit,1182,51.86,1,0
262,goal_03,col_exit,1158,47.03,1,0
263,goal_03,col_retorno,1724,210.97,1,1
264,goal_03,col_exit,1245,54.36,1,0
265,goal_03,col_exit,1335,62.9,1,0
266,goal_03,col_exit,1232,57.09,1,0
267,goal_03,col_exit,1183,50.42,1,0
268,goal_03,col_exit,1149,48.93,1,0
269,goal_03,col_exit,1144,45.77,1,0
270,goal_03,col_retorno,1712,207.71,1,1
271,goal_03,col_exit,1234,56.6,1,0
272,goal_03,col_exit,1347,66.67,1,0
273,goal_03,col_exit,1223,58.69,1,0
274,goal_03,col_exit,1181,49.33,1,0
275,goal_03,col_retorno,1738,212.41,1,1
276,goal_03,col_exit,1135,41.17,1,0
277,goal_03,col_exit,1274,64.59,1,0
278,goal_03,col_exit,1328,67.94,1,0
279,goal_03,col_exit,1207,52.96,1,0
280,goal_03,col_exit,1182,51.86,1,0
281,goal_03,col_exit,1158,47.03,1,0
282,goal_03,col_retorno,1724,210.97,1,1
283,goal_03,col_exit,1245,54.36,1,0
284,goal_03,col_exit,1335,62.9,1,0
285,goal_03,col_exit,1232,57.09,1,0
286,goal_03,col_exit,1183,50.42,1,0
287,goal_03,col_exit,1149,48.93,1,0
288,goal_03,col_exit,1144,45.77,1,0
289,goal_03,col_retorno,1712,207.69,1,1
290,goal_03,col_exit,1234,56.6,1,0
291,goal_03,col_exit,1347,66.67,1,0
292,goal_03,col_exit,1223,58.69,1,0
293,goal_03,col_exit,1181,49.33,1,0
294,goal_03,col_retorno,1738,212.42,1,1
295,goal_03,col_exit,1135,41.17,1,0
296,goal_03,col_exit,1274,64.59,1,0
297,goal_03,col_exit,1328,67.93,1,0
298,goal_03,col_exit,1207,52.96,1,0
299,goal_03,col_exit,1182,51.86,1,0
300,goal_03,col_exit,1158,47.03,1,0
301,goal_04,exito,2286,550.94,1,1
302,goal_04,exito,2284,552.2,1,1
303,goal_04,exito,2287,551.72,1,1
304,goal_04,exito,2289,552.01,1,1
305,goal_04,exito,2288,552.38,1,1
306,goal_04,exito,2289,552.34,1,1
307,goal_04,col_retorno,2014,264.4,1,1
308,goal_04,exito,2287,551.34,1,1
309,goal_04,exito,2284,552.05,1,1
310,goal_04,exito,2285,551.8,1,1
311,goal_04,exito,2289,551.61,1,1
312,goal_04,exito,2289,552.29,1,1
313,goal_04,exito,2289,552.54,1,1
314,goal_04,col_retorno,2056,270.06,1,1
315,goal_04,exito,2280,551.8,1,1
316,goal_04,exito,2286,551.75,1,1
317,goal_04,exito,2287,551.61,1,1
318,goal_04,exito,2289,552.37,1,1
319,goal_04,exito,2289,552.25,1,1
320,goal_04,exito,2288,552.67,1,1
321,goal_04,col_retorno,2016,265.07,1,1
322,goal_04,exito,2282,551.85,1,1
323,goal_04,exito,2286,551.97,1,1
324,goal_04,exito,2286,551.53,1,1
325,goal_04,exito,2288,551.84,1,1
326,goal_04,exito,2291,552.05,1,1
327,goal_04,exito,2288,552.32,1,1
328,goal_04,col_retorno,2005,263.16,1,1
329,goal_04,exito,2283,551.92,1,1
330,goal_04,exito,2284,552.29,1,1
331,goal_04,exito,2289,551.19,1,1
332,goal_04,exito,2287,551.88,1,1
333,goal_04,exito,2289,552.37,1,1
334,goal_04,exito,2289,552.59,1,1
335,goal_04,col_retorno,2038,267.72,1,1
336,goal_04,exito,2285,550.84,1,1
337,goal_04,exito,2285,552.24,1,1
338,goal_04,exito,2286,551.49,1,1
339,goal_04,exito,2290,551.37,1,1
340,goal_04,exito,2289,552.2,1,1
341,goal_04,exito,2288,552.15,1,1
342,goal_04,col_retorno,1994,262.24,1,1
343,goal_04,exito,2287,551.0,1,1
344,goal_04,exito,2284,552.08,1,1
345,goal_04,exito,2285,551.65,1,1
346,goal_04,exito,2290,551.39,1,1
347,goal_04,exito,2289,552.35,1,1
348,goal_04,exito,2289,552.51,1,1
349,goal_04,col_retorno,2012,264.16,1,1
350,goal_04,exito,2286,551.52,1,1
351,goal_04,exito,2284,551.91,1,1
352,goal_04,exito,2285,552.25,1,1
353,goal_04,exito,2287,551.29,1,1
354,goal_04,exito,2288,552.14,1,1
355,goal_04,exito,2289,552.03,1,1
356,goal_04,exito,2288,552.2,1,1
357,goal_04,col_retorno,1984,260.55,1,1
358,goal_04,exito,2284,551.93,1,1
359,goal_04,exito,2284,551.76,1,1
360,goal_04,exito,2285,551.56,1,1
361,goal_04,exito,2286,551.71,1,1
362,goal_04,exito,2288,551.82,1,1
363,goal_04,exito,2289,552.35,1,1
364,goal_04,exito,2288,552.33,1,1
365,goal_04,col_retorno,2025,266.68,1,1
366,goal_04,exito,2282,551.88,1,1
367,goal_04,exito,2285,551.96,1,1
368,goal_04,exito,2287,551.91,1,1
369,goal_04,exito,2288,551.95,1,1
370,goal_04,exito,2290,551.83,1,1
371,goal_04,exito,2288,552.32,1,1
372,goal_04,col_retorno,2004,264.11,1,1
373,goal_04,exito,2283,551.9,1,1
374,goal_04,exito,2284,552.27,1,1
375,goal_04,exito,2289,551.19,1,1
376,goal_04,exito,2287,551.87,1,1
377,goal_04,exito,2289,552.38,1,1
378,goal_04,exito,2289,552.59,1,1
379,goal_04,col_retorno,2038,267.72,1,1
380,goal_04,exito,2285,550.84,1,1
381,goal_04,exito,2285,552.25,1,1
382,goal_04,exito,2287,551.75,1,1
383,goal_04,exito,2290,551.39,1,1
384,goal_04,exito,2289,552.01,1,1
385,goal_04,exito,2288,552.2,1,1
386,goal_04,col_retorno,1992,261.91,1,1
387,goal_04,exito,2287,551.18,1,1
388,goal_04,exito,2284,552.05,1,1
389,goal_04,exito,2285,551.59,1,1
390,goal_04,exito,2291,551.43,1,1
391,goal_04,exito,2289,552.33,1,1
392,goal_04,exito,2289,552.51,1,1
393,goal_04,col_retorno,2012,264.16,1,1
394,goal_04,exito,2286,551.52,1,1
395,goal_04,exito,2284,551.91,1,1
396,goal_04,exito,2285,552.25,1,1
397,goal_04,exito,2287,551.25,1,1
398,goal_04,exito,2288,552.15,1,1
399,goal_04,exito,2289,552.06,1,1
400,goal_04,exito,2288,552.2,1,1
401,goal_05,col_exit,338,-67.23,1,0
402,goal_05,exito,1263,390.51,1,1
403,goal_05,col_exit,368,-63.08,1,0
404,goal_05,col_retorno,835,77.87,1,1
405,goal_05,col_exit,341,-67.6,1,0
406,goal_05,col_retorno,806,74.52,1,1
407,goal_05,col_exit,322,-67.67,1,0
408,goal_05,col_retorno,818,73.32,1,1
409,goal_05,col_exit,332,-69.19,1,0
410,goal_05,col_retorno,797,72.8,1,1
411,goal_05,col_exit,320,-69.28,1,0
412,goal_05,col_retorno,793,72.49,1,1
413,goal_05,col_exit,326,-68.9,1,0
414,goal_05,col_retorno,792,73.18,1,1
415,goal_05,col_exit,321,-68.67,1,0
416,goal_05,col_retorno,817,70.34,1,1
417,goal_05,col_exit,329,-68.99,1,0
418,goal_05,exito,1269,392.97,1,1
419,goal_05,col_exit,369,-65.99,1,0
420,goal_05,exito,1262,391.65,1,1
421,goal_05,col_exit,386,-60.98,1,0
422,goal_05,col_retorno,831,76.77,1,1
423,goal_05,col_exit,336,-67.2,1,0
424,goal_05,col_retorno,830,74.46,1,1
425,goal_05,col_exit,331,-67.63,1,0
426,goal_05,col_retorno,791,72.76,1,1
427,goal_05,col_exit,330,-70.88,1,0
428,goal_05,col_retorno,791,72.55,1,1
429,goal_05,col_exit,323,-68.17,1,0
430,goal_05,col_retorno,790,71.68,1,1
431,goal_05,col_exit,327,-69.3,1,0
432,goal_05,col_retorno,819,74.3,1,1
433,goal_05,col_exit,327,-68.38,1,0
434,goal_05,col_exit,443,-54.77,1,0
435,goal_05,exito,1265,392.46,1,1
436,goal_05,col_exit,449,-53.22,1,0
437,goal_05,col_retorno,833,77.9,1,1
438,goal_05,col_exit,341,-67.55,1,0
439,goal_05,col_retorno,825,72.23,1,1
440,goal_05,col_exit,328,-67.56,1,0
441,goal_05,col_retorno,799,72.92,1,1
442,goal_05,col_exit,327,-69.3,1,0
443,goal_05,exito,1267,393.49,1,1
444,goal_05,col_exit,365,-64.34,1,0
445,goal_05,exito,1261,392.05,1,1
446,goal_05,col_exit,387,-61.09,1,0
447,goal_05,col_retorno,830,77.26,1,1
448,goal_05,col_exit,339,-67.04,1,0
449,goal_05,col_retorno,826,76.0,1,1
450,goal_05,col_exit,330,-67.67,1,0
451,goal_05,col_retorno,797,73.21,1,1
452,goal_05,col_exit,326,-68.94,1,0
453,goal_05,col_retorno,792,73.31,1,1
454,goal_05,col_exit,322,-68.49,1,0
455,goal_05,col_retorno,818,70.35,1,1
456,goal_05,col_exit,329,-69.02,1,0
457,goal_05,exito,1269,392.97,1,1
458,goal_05,col_exit,369,-66.0,1,0
459,goal_05,exito,1262,391.61,1,1
460,goal_05,col_exit,386,-60.98,1,0
461,goal_05,col_retorno,831,76.77,1,1
462,goal_05,col_exit,336,-67.2,1,0
463,goal_05,col_retorno,830,74.46,1,1
464,goal_05,col_exit,331,-67.64,1,0
465,goal_05,col_retorno,791,72.77,1,1
466,goal_05,col_exit,330,-70.87,1,0
467,goal_05,col_retorno,791,72.55,1,1
468,goal_05,col_exit,323,-68.16,1,0
469,goal_05,col_retorno,793,71.7,1,1
470,goal_05,col_exit,328,-70.66,1,0
471,goal_05,col_retorno,816,73.9,1,1
472,goal_05,col_exit,326,-68.71,1,0
473,goal_05,col_retorno,787,72.18,1,1
474,goal_05,col_exit,326,-70.0,1,0
475,goal_05,col_retorno,796,73.52,1,1
476,goal_05,col_exit,323,-68.06,1,0
477,goal_05,col_retorno,788,72.03,1,1
478,goal_05,col_exit,327,-69.26,1,0
479,goal_05,col_retorno,818,74.06,1,1
480,goal_05,col_exit,323,-67.77,1,0
481,goal_05,col_exit,453,-53.62,1,0
482,goal_05,exito,1265,392.5,1,1
483,goal_05,col_exit,449,-53.2,1,0
484,goal_05,col_retorno,830,77.52,1,1
485,goal_05,col_exit,340,-67.78,1,0
486,goal_05,col_retorno,806,74.53,1,1
487,goal_05,col_exit,321,-67.84,1,0
488,goal_05,col_retorno,818,73.51,1,1
489,goal_05,col_exit,332,-69.24,1,0
490,goal_05,col_retorno,796,73.47,1,1
491,goal_05,col_exit,320,-68.93,1,0
492,goal_05,col_retorno,794,72.75,1,1
493,goal_05,col_exit,326,-68.91,1,0
494,goal_05,col_retorno,792,73.18,1,1
495,goal_05,col_exit,321,-68.66,1,0
496,goal_05,col_retorno,818,70.26,1,1
497,goal_05,col_exit,329,-68.9,1,0
498,goal_05,exito,1269,393.03,1,1
499,goal_05,col_exit,369,-66.08,1,0
500,goal_05,exito,1262,391.58,1,1
501,goal_06,col_exit,420,-55.87,1,0
502,goal_06,col_exit,476,-49.85,1,0
503,goal_06,col_exit,523,-42.4,1,0
504,goal_06,col_exit,545,-39.76,1,0
505,goal_06,col_exit,551,-40.31,1,0
506,goal_06,col_exit,554,-38.96,1,0
507,goal_06,col_exit,560,-36.96,1,0
508,goal_06,col_exit,559,-37.69,1,0
509,goal_06,col_exit,553,-39.21,1,0
510,goal_06,col_exit,555,-38.77,1,0
511,goal_06,col_exit,574,-37.44,1,0
512,goal_06,col_exit,565,-36.92,1,0
513,goal_06,col_exit,555,-39.11,1,0
514,goal_06,col_exit,554,-38.7,1,0
515,goal_06,col_exit,570,-36.43,1,0
516,goal_06,col_exit,567,-36.34,1,0
517,goal_06,col_exit,555,-38.79,1,0
518,goal_06,col_exit,555,-38.57,1,0
519,goal_06,col_exit,575,-39.04,1,0
520,goal_06,col_exit,565,-37.14,1,0
521,goal_06,col_exit,556,-39.36,1,0
522,goal_06,col_exit,554,-38.87,1,0
523,goal_06,col_exit,567,-36.27,1,0
524,goal_06,col_exit,568,-36.1,1,0
525,goal_06,col_exit,557,-38.48,1,0
526,goal_06,col_exit,555,-38.65,1,0
527,goal_06,col_exit,558,-37.29,1,0
528,goal_06,col_exit,573,-36.79,1,0
529,goal_06,col_exit,561,-38.67,1,0
530,goal_06,col_exit,557,-38.37,1,0
531,goal_06,col_exit,558,-37.47,1,0
532,goal_06,col_exit,571,-36.7,1,0
533,goal_06,col_exit,560,-37.97,1,0
534,goal_06,col_exit,557,-38.27,1,0
535,goal_06,col_exit,559,-37.26,1,0
536,goal_06,col_exit,566,-36.69,1,0
537,goal_06,col_exit,565,-39.18,1,0
538,goal_06,col_exit,559,-38.39,1,0
539,goal_06,col_exit,559,-37.4,1,0
540,goal_06,col_exit,561,-37.49,1,0
541,goal_06,col_exit,563,-38.57,1,0
542,goal_06,col_exit,560,-37.8,1,0
543,goal_06,col_exit,563,-36.58,1,0
544,goal_06,col_exit,559,-37.84,1,0
545,goal_06,col_exit,558,-39.14,1,0
546,goal_06,col_exit,567,-40.25,1,0
547,goal_06,col_exit,565,-37.16,1,0
548,goal_06,col_exit,559,-37.95,1,0
549,goal_06,col_exit,554,-39.2,1,0
550,goal_06,col_exit,564,-38.87,1,0
551,goal_06,col_exit,567,-35.92,1,0
552,goal_06,col_exit,562,-37.19,1,0
553,goal_06,col_exit,553,-39.16,1,0
554,goal_06,col_exit,556,-38.7,1,0
555,goal_06,col_exit,574,-37.44,1,0
556,goal_06,col_exit,565,-36.93,1,0
557,goal_06,col_exit,555,-39.1,1,0
558,goal_06,col_exit,554,-38.7,1,0
559,goal_06,col_exit,570,-36.43,1,0
560,goal_06,col_exit,567,-36.34,1,0
561,goal_06,col_exit,555,-38.79,1,0
562,goal_06,col_exit,555,-38.57,1,0
563,goal_06,col_exit,575,-39.04,1,0
564,goal_06,col_exit,565,-37.11,1,0
565,goal_06,col_exit,556,-39.37,1,0
566,goal_06,col_exit,554,-38.88,1,0
567,goal_06,col_exit,567,-36.27,1,0
568,goal_06,col_exit,568,-36.1,1,0
569,goal_06,col_exit,557,-38.48,1,0
570,goal_06,col_exit,555,-38.65,1,0
571,goal_06,col_exit,558,-37.29,1,0
572,goal_06,col_exit,573,-36.8,1,0
573,goal_06,col_exit,561,-38.67,1,0
574,goal_06,col_exit,557,-38.36,1,0
575,goal_06,col_exit,558,-37.47,1,0
576,goal_06,col_exit,571,-36.7,1,0
577,goal_06,col_exit,560,-37.97,1,0
578,goal_06,col_exit,557,-38.27,1,0
579,goal_06,col_exit,559,-37.27,1,0
580,goal_06,col_exit,566,-36.68,1,0
581,goal_06,col_exit,565,-39.18,1,0
582,goal_06,col_exit,559,-38.39,1,0
583,goal_06,col_exit,559,-37.4,1,0
584,goal_06,col_exit,561,-37.49,1,0
585,goal_06,col_exit,563,-38.57,1,0
586,goal_06,col_exit,560,-37.8,1,0
587,goal_06,col_exit,563,-36.58,1,0
588,goal_06,col_exit,559,-37.83,1,0
589,goal_06,col_exit,558,-39.14,1,0
590,goal_06,col_exit,567,-40.25,1,0
591,goal_06,col_exit,565,-37.16,1,0
592,goal_06,col_exit,559,-37.96,1,0
593,goal_06,col_exit,554,-39.2,1,0
594,goal_06,col_exit,564,-38.87,1,0
595,goal_06,col_exit,567,-35.93,1,0
596,goal_06,col_exit,562,-37.19,1,0
597,goal_06,col_exit,553,-39.14,1,0
598,goal_06,col_exit,556,-38.7,1,0
599,goal_06,col_exit,574,-37.44,1,0
600,goal_06,col_exit,565,-36.93,1,0
601,goal_07,col_exit,632,-25.17,1,0
602,goal_07,col_exit,595,-28.94,1,0
603,goal_07,col_exit,576,-32.02,1,0
604,goal_07,col_exit,572,-30.66,1,0
605,goal_07,col_exit,583,-30.64,1,0
606,goal_07,col_exit,570,-33.84,1,0
607,goal_07,col_exit,553,-34.05,1,0
608,goal_07,col_retorno,1092,126.63,1,1
609,goal_07,col_exit,576,-32.64,1,0
610,goal_07,col_exit,562,-33.31,1,0
611,goal_07,col_exit,562,-31.15,1,0
612,goal_07,col_exit,579,-32.46,1,0
613,goal_07,col_exit,571,-33.64,1,0
